"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.285554583E0,2.729873199E0,2.627186737E0,-4.102967834E0,5.584681091E0
7.295571583E0,8.065228271E-1,2.743045807E0,-5.663921814E0,6.344666239E0
7.305588583E0,8.337661743E-2,3.201692047E0,-7.899971924E0,8.524514064E0
7.315605583E0,1.350641327E0,3.948638763E0,-1.026280838E1,1.107886348E1
7.325622583E0,4.341871033E0,4.217330017E0,-1.125359802E1,1.277815264E1
7.335639583E0,8.029602356E0,3.848197632E0,-1.083866089E1,1.402710622E1
7.345656583E0,9.738897858E0,3.347039795E0,-9.727521515E0,1.416592679E1
7.355673583E0,8.041577454E0,3.027604065E0,-8.662037201E0,1.220099352E1
7.365690583E0,5.865702209E0,3.005749512E0,-7.605085144E0,1.006371266E1
7.375707583E0,1.731000366E0,3.261567535E0,-5.396727448E0,6.539025325E0
7.385724583E0,1.393302612E0,3.559298401E0,-6.753206635E0,7.759877391E0
7.395741583E0,3.602408752E0,3.827540588E0,-8.259524231E0,9.790156092E0
7.405758583E0,4.553680573E0,4.417763214E0,-8.923393707E0,1.094895401E1
7.415775583E0,3.827839966E0,4.727768555E0,-9.466165009E0,1.125221908E1
7.425792583E0,2.689157867E0,4.564757538E0,-1.024080414E1,1.153007592E1
7.435809583E0,2.292632446E0,4.138893127E0,-1.051742889E1,1.153268878E1
7.445826583E0,3.170257416E0,3.630400543E0,-1.036339920E1,1.142936495E1
7.455843583E0,4.792284393E0,3.256927185E0,-9.932894440E0,1.149938939E1
7.465860583E0,5.406756592E0,3.110980682E0,-8.965905304E0,1.092239331E1
7.475877583E0,5.542973328E0,3.042722626E0,-8.215066681E0,1.036677553E1
7.485894583E0,6.564598846E0,2.882106628E0,-8.067473602E0,1.079280441E1
7.495911583E0,6.900949402E0,2.824027405E0,-6.571933594E0,9.939242657E0
7.505928583E0,5.877826996E0,2.854414215E0,-4.201463013E0,7.768450434E0
7.515945583E0,4.710105286E0,2.796634369E0,-2.806064758E0,6.154693739E0
7.525962583E0,4.701573029E0,2.739153900E0,-4.241130524E0,6.898908693E0
7.535979583E0,6.467001801E0,2.409838715E0,-6.535259857E0,9.504686019E0
7.545995583E0,8.586743774E0,1.988914032E0,-8.773854675E0,1.243657805E1
7.556012583E0,9.461824036E0,2.064207458E0,-1.102696930E1,1.467586858E1
7.566030167E0,9.689799957E0,2.475851440E0,-1.203063217E1,1.564474909E1
7.576047167E0,1.023107437E1,3.081192627E0,-1.238599319E1,1.635791729E1
7.586064166E0,1.005040009E1,3.653003540E0,-1.031415161E1,1.485721038E1
7.596081167E0,7.678731995E0,3.821553040E0,-6.211333466E0,1.058998848E1
7.606098167E0,5.335055695E0,3.630999298E0,-4.371958466E0,7.794933995E0
7.616115167E0,5.657485199E0,3.397335205E0,-6.101911011E0,8.987899825E0
7.626132166E0,6.372697906E0,2.438728638E0,-6.518494720E0,9.436601581E0
7.636149167E0,5.888005829E0,1.208736420E0,-7.367080078E0,9.508076843E0
7.646166167E0,5.245541840E0,4.855902100E-1,-8.953780518E0,1.038853660E1
7.656183166E0,5.153333588E0,6.194119263E-1,-9.788145447E0,1.107918361E1
7.666200167E0,5.778733063E0,1.481918335E0,-8.529562683E0,1.040880768E1
7.676217167E0,6.399641876E0,2.364782410E0,-5.743256836E0,8.918105801E0
7.686234166E0,6.586004333E0,2.774181061E0,-4.064797211E0,8.221563720E0
7.696251167E0,6.607260132E0,2.467319183E0,-3.032543793E0,7.677230767E0
7.706268167E0,7.619754639E0,1.892664185E0,-2.790497131E0,8.332449382E0
7.716285167E0,8.947044525E0,1.453926544E0,-2.683918762E0,9.453408277E0
7.726302166E0,8.616831207E0,1.362766113E0,-2.277813263E0,9.016393114E0
7.736319167E0,7.336992645E0,1.632804565E0,-2.066003723E0,7.795247476E0
7.746336167E0,6.912325745E0,1.906285858E0,-2.136507111E0,7.481900534E0
7.756353166E0,7.083270264E0,2.281854858E0,-3.146007843E0,8.079414866E0
7.766370167E0,7.225624237E0,2.567460938E0,-3.676804047E0,8.504139538E0
7.776387167E0,7.772287445E0,2.641556854E0,-3.991150360E0,9.127735532E0
7.786404166E0,7.971972198E0,2.498005371E0,-4.498595123E0,9.488399741E0
7.796421167E0,7.561076660E0,2.252216492E0,-4.802014160E0,9.235891910E0
7.806438167E0,7.079078979E0,2.058070221E0,-5.272036743E0,9.063298718E0
7.816455167E0,6.894812164E0,2.014211426E0,-5.908064117E0,9.300575470E0
7.826472166E0,7.056925049E0,1.992656250E0,-6.454427948E0,9.768854089E0
7.836489167E0,7.430248718E0,2.005230103E0,-6.894063721E0,1.033235977E1
7.846506167E0,7.700436859E0,2.023192749E0,-7.042105865E0,1.062926581E1
7.856523166E0,7.404352570E0,1.919159088E0,-6.447542267E0,1.000391972E1
7.866540167E0,6.248306580E0,2.020797729E0,-5.911357269E0,8.835672207E0
7.876557167E0,5.031936035E0,2.368225250E0,-6.636000366E0,8.658254556E0
7.886573167E0,4.610412598E0,2.762804718E0,-7.884703674E0,9.542407781E0
7.896590167E0,5.491929474E0,3.260220337E0,-9.110354919E0,1.112604569E1
7.906607166E0,7.935448151E0,3.534749451E0,-1.007449997E1,1.330268171E1
7.916624167E0,1.040022263E1,3.409609680E0,-9.619745636E0,1.457153303E1
7.926641167E0,1.126332779E1,2.872975616E0,-8.086334381E0,1.415999101E1
7.936658167E0,1.041444305E1,2.292632446E0,-6.560856628E0,1.252044837E1
7.946675166E0,7.778724060E0,2.140698395E0,-5.407804413E0,9.712645684E0
7.956692167E0,4.819527740E0,2.289938049E0,-4.940326538E0,7.271759774E0
7.966709167E0,3.421435089E0,2.656675415E0,-5.803880768E0,7.242180217E0
7.976726166E0,3.317251740E0,3.144960022E0,-7.334897003E0,8.642664328E0
7.986743167E0,3.140020294E0,3.673810272E0,-8.503816223E0,9.781180896E0
7.996760167E0,2.880460052E0,4.021836548E0,-9.690698090E0,1.088034231E1
8.006777166E0,2.488275604E0,4.054019623E0,-1.038929535E1,1.142646264E1
8.016794167E0,1.897154846E0,3.834426270E0,-1.058853104E1,1.142011431E1
8.026811167E0,1.631008301E0,3.622317352E0,-1.065723816E1,1.137357008E1
8.036828167E0,1.574575653E0,3.468736725E0,-1.029948212E1,1.098138219E1
8.046845166E0,1.786834259E0,3.367996216E0,-9.675579529E0,1.039966415E1
8.056862167E0,2.722987518E0,3.316802673E0,-9.096583557E0,1.005801538E1
8.066879167E0,4.033811646E0,3.257825317E0,-8.647966461E0,1.008327259E1
8.076896166E0,5.465434570E0,3.029999084E0,-8.314010925E0,1.040070417E1
8.086913167E0,6.541546783E0,2.598596191E0,-7.461982727E0,1.025795899E1
8.096930167E0,7.600444794E0,2.013912048E0,-6.083798676E0,9.941589869E0
8.106947166E0,8.794960785E0,1.600172424E0,-4.837191010E0,1.016416764E1
8.116964167E0,9.173373871E0,1.576222229E0,-4.232298889E0,1.022485299E1
8.126981167E0,8.706494751E0,1.895208893E0,-4.879253540E0,1.015883767E1
8.136998167E0,8.262967072E0,2.307301941E0,-6.139931946E0,1.054983561E1
8.147015166E0,8.754544830E0,2.697540436E0,-7.305707703E0,1.171717306E1
8.157032167E0,1.019020935E1,3.007096710E0,-8.884175262E0,1.384960531E1
8.167049167E0,1.162228134E1,3.211272125E0,-1.084449875E1,1.621705415E1
8.177066166E0,1.135493729E1,3.240910492E0,-1.186253174E1,1.673791387E1
8.187083167E0,7.636519775E0,2.564766541E0,-8.740773468E0,1.188678184E1
8.197100167E0,4.017495575E0,1.841620331E0,-7.623646545E0,8.812027167E0
8.207117166E0,2.458487549E0,1.322350159E0,-9.894723816E0,1.028096933E1
8.217134167E0,2.534529419E0,8.613088989E-1,-1.008632538E1,1.043549961E1
8.227151167E0,3.974684601E0,1.271755371E0,-1.018047958E1,1.100261987E1
8.237168167E0,5.154830475E0,1.949994965E0,-7.776628418E0,9.531563730E0
8.247185166E0,6.468947754E0,2.267933807E0,-4.852459259E0,8.398640941E0
8.257201166E0,8.544980621E0,1.974094849E0,-2.979254608E0,9.262273064E0
8.267218166E0,1.040950333E1,1.082399139E0,-7.378157043E-1,1.049160233E1
8.277235167E0,1.103654938E1,3.610491943E-1,-3.158432007E-2,1.104249864E1
8.287252167E0,1.021266266E1,1.919009399E-1,-1.797761536E-1,1.021604738E1
8.297269166E0,1.017164795E1,5.433700562E-1,-5.071453857E-1,1.019876804E1
8.307286167E0,1.110301117E1,1.116977234E0,-1.615290985E0,1.127535632E1
8.317303167E0,1.047222290E1,1.468596039E0,-2.145338745E0,1.079012072E1
8.327320166E0,8.993897095E0,1.743723907E0,-2.542013855E0,9.507501904E0
8.337337167E0,7.987240448E0,1.866917725E0,-3.284170532E0,8.835562679E0
8.347354167E0,7.014563141E0,1.803300018E0,-3.593726807E0,8.085224757E0
8.357371167E0,6.207441559E0,1.842518463E0,-4.060007172E0,7.642699996E0
8.367388166E0,6.399192810E0,2.026785278E0,-4.766987000E0,8.232963758E0
8.377405167E0,7.193141785E0,2.195933533E0,-5.402864685E0,9.260364983E0
8.387422167E0,8.170609131E0,2.313738556E0,-5.988297272E0,1.039095491E1
8.397439166E0,8.978030090E0,2.292183380E0,-6.213728485E0,1.115659225E1
8.407456167E0,9.159153442E0,2.073787537E0,-6.112538910E0,1.120508003E1
8.417473167E0,8.666527863E0,1.802102509E0,-5.718707886E0,1.053849603E1
8.427490166E0,7.992778931E0,1.568737793E0,-5.591771851E0,9.879947658E0
8.437507167E0,7.334597626E0,1.436862030E0,-6.242319031E0,9.737938268E0
8.447524167E0,6.449039154E0,1.334474945E0,-6.442303162E0,9.212719437E0
8.457541167E0,5.039121094E0,1.393003235E0,-6.080056458E0,8.018745908E0
8.467558166E0,3.801943817E0,1.875300293E0,-7.542814636E0,8.652489851E0
8.477575167E0,3.828289032E0,2.520009613E0,-9.227261810E0,1.030284455E1
8.487592167E0,5.218897247E0,3.234922943E0,-1.046069687E1,1.212962464E1
8.497609166E0,7.570956116E0,3.735032959E0,-1.115719849E1,1.399117314E1
8.507626167E0,1.046863037E1,3.609593811E0,-1.076007431E1,1.544022631E1
8.517643167E0,1.232177673E1,3.119962006E0,-9.291178894E0,1.574440694E1
8.527660166E0,1.224393860E1,2.329755249E0,-6.843468933E0,1.421882059E1
8.537677167E0,9.904603271E0,1.818418579E0,-5.083878021E0,1.128067497E1
8.547694167E0,6.455775146E0,1.692979431E0,-3.818559265E0,7.689252692E0
8.557711167E0,4.362677765E0,1.940714264E0,-3.498824158E0,5.919552316E0
8.567727916E0,4.155658264E0,2.358645172E0,-4.459077301E0,6.535753440E0
8.577744917E0,3.861669617E0,2.809507599E0,-5.885610809E0,7.579329771E0
8.587761917E0,2.808609467E0,3.382665710E0,-7.569010162E0,8.753321043E0
8.597778916E0,2.190245361E0,3.702251129E0,-9.510921936E0,1.043846130E1
8.607795916E0,2.070644073E0,3.725452881E0,-1.120090759E1,1.198444396E1
8.617812917E0,2.107916565E0,3.530707855E0,-1.204664886E1,1.272913819E1
8.627829917E0,2.116748199E0,3.185226288E0,-1.176238998E1,1.236851275E1
8.637846916E0,2.199675751E0,2.983445892E0,-1.074091415E1,1.136251555E1
8.647862917E0,2.603984985E0,2.838846588E0,-9.079818420E0,9.863208925E0
8.657879916E0,3.360212402E0,2.742147675E0,-7.601342926E0,8.751617881E0
8.667896917E0,4.531676331E0,2.566413116E0,-6.733148346E0,8.512217884E0
8.677913917E0,5.959107971E0,2.229763184E0,-6.176156616E0,8.867227425E0
8.687930916E0,7.364086304E0,1.851948853E0,-5.456902313E0,9.350789512E0
8.697947917E0,8.194110260E0,1.579665070E0,-4.435875549E0,9.450702438E0
8.707964917E0,8.270152130E0,1.564995575E0,-3.618126068E0,9.161629967E0
8.717981916E0,8.385412445E0,1.729353790E0,-3.707789612E0,9.330247061E0
8.727998917E0,9.350455627E0,1.882635040E0,-5.192701721E0,1.085999477E1
8.738015917E0,1.054946228E1,2.177970886E0,-7.616311798E0,1.319253262E1
8.748032917E0,1.074779984E1,2.663411407E0,-9.367520142E0,1.450377176E1
8.758049916E0,1.032507889E1,3.055296478E0,-1.025038422E1,1.486648806E1
8.768066917E0,9.400601349E0,3.343147888E0,-1.106139771E1,1.489639093E1
8.778083917E0,7.901618500E0,3.315754852E0,-1.115734818E1,1.406827009E1
8.788100916E0,6.258335724E0,2.874023438E0,-9.109307098E0,1.141955571E1
8.798117917E0,4.273463287E0,1.911075897E0,-6.946754150E0,8.376878463E0
8.808134917E0,3.615281982E0,8.547225952E-1,-6.942862244E0,7.874271437E0
8.818151916E0,5.017865295E0,3.269201660E-1,-7.641609192E0,9.147679485E0
8.828168917E0,5.945486298E0,4.947212219E-1,-7.791148224E0,9.813029453E0
8.838185917E0,6.232140198E0,6.912625122E-1,-4.982538757E0,8.008939241E0
8.848202917E0,8.367449799E0,8.901988220E-1,-3.446732483E0,9.093219171E0
8.858219916E0,1.161419815E1,1.101858673E0,-3.568878479E0,1.220002397E1
8.868236917E0,1.362511642E1,1.128203888E0,-2.475552063E0,1.389406347E1
8.878253917E0,1.265453476E1,8.448431396E-1,-8.951385498E-1,1.271425511E1
8.888270916E0,1.052416489E1,6.858737183E-1,-1.582658844E0,1.066458055E1
8.898287917E0,8.891060944E0,6.086343384E-1,-3.032843170E0,9.413795098E0
8.908304917E0,8.050708466E0,8.220904541E-1,-3.701053619E0,8.898737967E0
8.918321916E0,7.575147400E0,1.506616974E0,-4.089046783E0,8.739167949E0
8.928338917E0,7.253017273E0,2.140698395E0,-4.125570831E0,8.614475252E0
8.938355917E0,6.841672668E0,2.358645172E0,-4.076921997E0,8.306201594E0
8.948372917E0,6.265371094E0,2.107467499E0,-4.007167053E0,7.730050582E0
8.958389916E0,6.046376495E0,1.733096008E0,-4.111350403E0,7.514352443E0
8.968406917E0,6.419550476E0,1.491348724E0,-4.265080719E0,7.850201454E0
8.978423917E0,6.999444580E0,1.422940979E0,-4.892725525E0,8.657698801E0
8.988440916E0,7.293882294E0,1.311871948E0,-5.555247803E0,9.261884531E0
8.998457917E0,7.529941406E0,1.150956573E0,-6.144422607E0,9.786656620E0
9.008474917E0,7.938142548E0,9.806108093E-1,-6.498286743E0,1.030550509E1
9.018491916E0,8.601862335E0,9.096583557E-1,-7.070846100E0,1.117212507E1
9.028508916E0,9.248367920E0,9.981243896E-1,-7.386240234E0,1.187792517E1
9.038525917E0,9.228609009E0,1.127006378E0,-6.876400452E0,1.156383374E1
9.048542917E0,8.270451508E0,1.303489380E0,-6.177653503E0,1.040494380E1
9.058559916E0,6.987319794E0,1.662891998E0,-6.959028625E0,1.000079632E1
9.068575917E0,5.683830414E0,2.150877228E0,-7.867788849E0,9.941544266E0
9.078592916E0,4.977449341E0,2.771336975E0,-8.195607147E0,9.981146582E0
9.088609917E0,6.299799500E0,3.412753143E0,-9.160949707E0,1.163001966E1
9.098626917E0,8.971294098E0,3.664828949E0,-9.810149689E0,1.378963835E1
9.108643916E0,1.094134735E1,3.426823883E0,-8.789721680E0,1.444698623E1
9.118660917E0,1.105451202E1,2.996768188E0,-7.194189606E0,1.352550257E1
9.128677917E0,9.629774780E0,2.273322601E0,-5.152734833E0,1.115577134E1
9.138694916E0,6.674170990E0,1.646725616E0,-3.727698212E0,7.819974272E0
9.148711917E0,3.531306610E0,1.597478027E0,-3.717968445E0,5.370786886E0
9.158728917E0,2.274969177E0,2.133064270E0,-4.863536224E0,5.777493621E0
9.168745917E0,2.576741638E0,2.894680481E0,-6.576274567E0,7.633227347E0
9.178762916E0,3.015329590E0,3.528163147E0,-8.351133728E0,9.554139536E0
9.188779917E0,3.138224030E0,3.815565491E0,-9.792636108E0,1.096825930E1
9.198796917E0,2.900518341E0,3.718567200E0,-1.055365356E1,1.155942699E1
9.208813916E0,2.447709961E0,3.332519989E0,-1.065978287E1,1.143363216E1
9.218830917E0,2.255958710E0,2.924618225E0,-1.053808594E1,1.116664662E1
9.228847917E0,3.101550293E0,2.608924713E0,-1.050081345E1,1.125580674E1
9.238864916E0,4.492158508E0,2.330653381E0,-9.898316345E0,1.111701847E1
9.248881917E0,5.655838623E0,1.954335938E0,-8.412057037E0,1.032330582E1
9.258898917E0,6.834188232E0,1.482666779E0,-6.575975189E0,9.599368691E0
9.268915917E0,8.209079132E0,1.163081360E0,-4.644841003E0,9.503488117E0
9.278932916E0,9.523495789E0,1.175355835E0,-3.337310028E0,1.015953107E1
9.288949917E0,1.066367477E1,1.389111328E0,-3.334765320E0,1.125896308E1
9.298966917E0,1.101679047E1,1.779349823E0,-5.108426971E0,1.227321409E1
9.308983916E0,1.108100693E1,2.323917389E0,-7.232360229E0,1.343489267E1
9.319000917E0,1.128937363E1,2.889141998E0,-8.489745483E0,1.441779722E1
9.329017917E0,1.103385498E1,3.267704773E0,-9.429790649E0,1.487766117E1
9.339034916E0,9.620344391E0,3.342698822E0,-1.048853897E1,1.461964813E1
9.349051917E0,6.730154572E0,2.831960907E0,-9.045988770E0,1.162518370E1
9.359068917E0,3.925287323E0,2.149080963E0,-7.852520599E0,9.038169578E0
9.369085917E0,2.366878052E0,1.078058167E0,-7.944279785E0,8.359180727E0
9.379102916E0,2.885549469E0,2.168989563E-1,-9.479786682E0,9.911599086E0
9.389119917E0,3.932173004E0,2.887495422E-1,-9.381590881E0,1.017642414E1
9.399136917E0,3.684438171E0,1.261576538E0,-6.427483978E0,7.515265151E0
9.409153916E0,4.527634735E0,2.216141510E0,-3.833528137E0,6.332984878E0
9.419170917E0,7.638016663E0,2.409988403E0,-2.766546936E0,8.473554425E0
9.429187917E0,1.215382599E1,1.743125153E0,-2.564018097E0,1.254305227E1
9.439204916E0,1.596969086E1,6.965016174E-1,-1.574575653E0,1.606223612E1
9.449221916E0,1.525747192E1,2.525248718E-1,-3.909869385E-1,1.526456973E1
9.459238917E0,1.122410934E1,5.328918457E-1,-8.414002991E-1,1.126821010E1
9.469255917E0,9.308393097E0,6.170169067E-1,-2.268382874E0,9.600648560E0
9.479272916E0,9.154962158E0,7.135661316E-1,-3.608096924E0,9.866147787E0
9.489289917E0,8.790320435E0,1.053958282E0,-4.107159119E0,9.759575679E0
9.499306917E0,7.615114288E0,1.482217712E0,-4.412374420E0,8.925020056E0
9.509323916E0,6.362668762E0,1.708846436E0,-4.364773407E0,7.902844856E0
9.519340917E0,5.891598358E0,1.765877838E0,-4.379742279E0,7.550589261E0
9.529356916E0,6.088588715E0,1.736389160E0,-5.059778137E0,8.104771104E0
9.539373917E0,6.434818726E0,1.710792389E0,-6.190826111E0,9.091756187E0
9.549390917E0,6.949747925E0,1.688788147E0,-6.564598846E0,9.707984324E0
9.559407916E0,7.426057434E0,1.664837952E0,-7.131769409E0,1.042977226E1
9.569424208E0,7.771838379E0,1.561403046E0,-7.878716125E0,1.117647615E1
9.579441208E0,8.271199951E0,1.347348175E0,-8.896000671E0,1.222157615E1
9.589458208E0,8.918753357E0,1.025367737E0,-8.854087830E0,1.260914001E1
9.599475208E0,8.926686859E0,8.644523621E-1,-8.665030975E0,1.247059654E1
9.609492208E0,8.535849609E0,1.026565247E0,-9.511371002E0,1.282110538E1
9.619509208E0,8.316705322E0,1.391206970E0,-1.018003052E1,1.321877701E1
9.629526208E0,8.759933624E0,1.993105316E0,-1.042851379E1,1.376454888E1
9.639543208E0,1.047985703E1,2.533032532E0,-1.046698380E1,1.502668982E1
9.649560208E0,1.273910889E1,2.571203156E0,-8.956325226E0,1.578327414E1
9.659577208E0,1.399230286E1,1.946103058E0,-5.867797852E0,1.529715359E1
9.669594208E0,1.299013687E1,9.996212769E-1,-3.075953522E0,1.338672435E1
9.679611208E0,8.350385284E0,7.168592834E-1,-1.531764679E0,8.519925156E0
9.689628208E0,2.976859589E0,1.083596649E0,-1.667083282E0,3.579810243E0
9.699645208E0,8.418493652E-1,1.834584961E0,-3.715124359E0,4.228068275E0
9.709662208E0,1.784439240E0,2.530787201E0,-6.278244324E0,7.000389921E0
9.719679208E0,3.040926361E0,3.330723724E0,-8.509504395E0,9.630816097E0
9.729696208E0,2.851719818E0,4.116739197E0,-1.024469604E1,1.140322957E1
9.739713208E0,1.966610413E0,4.438569946E0,-1.123728195E1,1.224111781E1
9.749730208E0,1.707199860E0,4.040098572E0,-1.160132492E1,1.240272824E1
9.759747208E0,2.207758942E0,3.299738159E0,-1.162647263E1,1.228565575E1
9.769764208E0,2.708916779E0,2.598895569E0,-1.084599564E1,1.147728668E1
9.779781208E0,3.477867737E0,2.170785828E0,-9.395661621E0,1.025116249E1
9.789798208E0,5.010231171E0,1.780697021E0,-7.867339783E0,9.495700792E0
9.799815208E0,6.825356598E0,1.492246857E0,-6.483018494E0,9.531097637E0
9.809832208E0,8.085136871E0,1.288670197E0,-4.705315247E0,9.442992146E0
9.819849208E0,8.733588409E0,1.282682648E0,-2.848576355E0,9.275517696E0
9.829866208E0,9.068292389E0,1.466350708E0,-1.987566833E0,9.398645284E0
9.839883208E0,8.612041168E0,1.697320404E0,-1.820963287E0,8.964600210E0
9.849900208E0,7.742200012E0,2.012714539E0,-2.891986084E0,8.506248548E0
9.859917208E0,7.999365234E0,2.313439178E0,-5.245242462E0,9.841463990E0
9.869934208E0,9.597292328E0,2.586621094E0,-8.684939575E0,1.319950015E1
9.879951208E0,1.176418625E1,2.845133514E0,-1.213706085E1,1.714056910E1
9.889968208E0,1.264884659E1,2.991080017E0,-1.387644379E1,1.901303689E1
9.899985208E0,1.072115524E1,2.880759430E0,-1.330762665E1,1.733017229E1
9.910002208E0,6.652466125E0,2.280357971E0,-9.494306488E0,1.181512563E1
9.920019208E0,2.763852539E0,1.654958496E0,-7.036417694E0,7.738794638E0
9.930036208E0,2.877017212E-1,9.000782776E-1,-5.837710419E0,5.913693949E0
9.940053208E0,2.882256317E0,7.045848083E-1,-7.487579498E0,8.054047925E0
9.950070208E0,6.989116058E0,8.631051636E-1,-8.337811432E0,1.091383495E1
9.960087208E0,7.802225189E0,1.093326416E0,-6.729705505E0,1.036141963E1
9.970104208E0,7.894283752E0,1.296154633E0,-4.130510559E0,9.003379936E0
9.980121208E0,9.505832520E0,1.199605408E0,-3.137325897E0,1.008180137E1
9.990138208E0,1.209484863E1,7.830216980E-1,-2.983595581E0,1.248200020E1
1.000015521E1,1.361314133E1,3.116519165E-1,-2.696043549E0,1.388104443E1
1.001017221E1,1.195923065E1,9.131011963E-3,-1.354682922E0,1.203571547E1
1.002018921E1,9.452693024E0,3.248245239E-2,-4.543052673E-1,9.463659640E0
1.003020521E1,8.828191681E0,4.532574463E-1,-1.104852448E0,8.908597510E0
1.004022221E1,9.167985077E0,9.592053223E-1,-2.298769684E0,9.500335114E0
1.005023921E1,8.798703003E0,1.419049072E0,-3.372786255E0,9.529247710E0
1.006025621E1,8.030650177E0,1.720971222E0,-3.882176971E0,9.084293162E0
1.007027321E1,7.414531403E0,1.879341888E0,-3.968397675E0,8.617156257E0
1.008029021E1,7.166197815E0,2.000889130E0,-3.672612762E0,8.297350959E0
1.009030721E1,7.384144592E0,1.994602203E0,-3.359613647E0,8.354102775E0
1.010032421E1,7.688611450E0,1.857637024E0,-3.103196869E0,8.496787166E0
1.011034121E1,7.976612549E0,1.653311920E0,-3.365451508E0,8.813969135E0
1.012035821E1,7.646249542E0,1.466051331E0,-3.863166504E0,8.691288397E0
1.013037521E1,6.900949402E0,1.360071716E0,-4.823419647E0,8.528673684E0
1.014039221E1,6.623576202E0,1.401685181E0,-5.950725403E0,9.013745940E0
1.015040921E1,6.806196442E0,1.448388062E0,-6.405479736E0,9.457923061E0
1.016042621E1,6.774462433E0,1.370549927E0,-6.179599457E0,9.271418327E0
1.017044321E1,6.415059814E0,1.220412140E0,-6.055058441E0,8.905398977E0
1.018046021E1,6.008056183E0,1.043629761E0,-7.338040466E0,9.541107905E0
1.019047721E1,5.959407349E0,8.765771484E-1,-8.209528198E0,1.018230213E1
1.020049421E1,6.355783081E0,1.059496765E0,-1.013916550E1,1.201337542E1
1.021051121E1,6.896309052E0,1.514550476E0,-1.208422073E1,1.399576123E1
1.022052821E1,8.007598114E0,1.957479401E0,-1.252445526E1,1.499384316E1
1.023054521E1,1.041519150E1,2.417921906E0,-1.224483673E1,1.625603232E1
1.024056221E1,1.367541183E1,2.556533661E0,-1.103744751E1,1.775888512E1
1.025057921E1,1.610500946E1,1.620380402E0,-7.438032532E0,1.781351426E1
1.026059621E1,1.611339203E1,2.727328491E-1,-3.587739258E0,1.651022892E1
1.027061321E1,1.224423798E1,-1.013392639E-1,-1.629810791E0,1.235264816E1
1.028063021E1,5.871689758E0,4.243675232E-1,1.733395386E-1,5.889556436E0
1.029064721E1,2.552192688E-1,1.638492737E0,2.007325745E-1,1.670355917E0
1.030066421E1,-4.367916870E-1,2.594404907E0,-2.716850281E0,3.781930625E0
1.031068121E1,3.043171692E0,2.842439117E0,-6.765630798E0,7.944439199E0
1.032069821E1,6.027964783E0,2.842588806E0,-9.855205994E0,1.189713225E1
1.033071521E1,6.440506897E0,2.785108337E0,-1.152333710E1,1.349163650E1
1.034073221E1,5.193599854E0,2.651735687E0,-1.222582626E1,1.354533165E1
1.035074921E1,4.461472321E0,2.412084045E0,-1.227058319E1,1.327742809E1
1.036076621E1,5.348228302E0,2.050286407E0,-1.160297150E1,1.293971282E1
1.037078321E1,6.866221619E0,1.697470093E0,-9.848170624E0,1.212488634E1
1.038080021E1,8.052953796E0,1.531315613E0,-7.702831879E0,1.124849373E1
1.039081721E1,8.765172729E0,1.682052155E0,-6.184539185E0,1.085845649E1
1.040083421E1,9.120084686E0,1.977986755E0,-5.685476990E0,1.092762668E1
1.041085121E1,9.532776489E0,2.307152252E0,-5.637875977E0,1.131293174E1
1.042086821E1,9.700128479E0,2.528990936E0,-5.619015198E0,1.149180662E1
1.043088521E1,9.757309570E0,2.566113739E0,-5.266647949E0,1.138101974E1
1.044090221E1,9.816436615E0,2.380948792E0,-4.805307312E0,1.118580902E1
1.045091921E1,9.708660736E0,2.134112091E0,-5.600603485E0,1.140961380E1
1.046093621E1,8.752898254E0,1.851649475E0,-7.070097656E0,1.140298709E1
1.047095321E1,6.970404968E0,1.516795807E0,-8.202792206E0,1.087074123E1
1.048097021E1,5.093907166E0,1.204096069E0,-8.061186676E0,9.611475859E0
1.049098721E1,4.527035980E0,1.189426575E0,-8.826096039E0,9.990433506E0
1.050100421E1,4.552782440E0,1.382075958E0,-9.555229797E0,1.067428585E1
1.051102121E1,4.772824860E0,1.833686829E0,-8.769663391E0,1.015131817E1
1.052103821E1,5.466183014E0,2.457439728E0,-6.307283936E0,8.700574544E0
1.053105521E1,6.489155731E0,2.622546387E0,-4.041595459E0,8.082164655E0
1.054107221E1,7.863597565E0,1.980980530E0,-2.233804779E0,8.411321793E0
1.055108921E1,9.527836761E0,1.190324707E0,-3.038082275E0,1.007107195E1
1.056110621E1,1.051638107E1,6.051914978E-1,-3.398981781E0,1.106858639E1
1.057112354E1,1.027613068E1,4.739144897E-1,-2.745291138E0,1.064706908E1
1.058114054E1,9.792486420E0,6.897656250E-1,-2.323318634E0,1.008793221E1
1.059115654E1,9.422006836E0,8.747808838E-1,-2.076931000E0,9.687780798E0
1.060117454E1,9.364376678E0,9.262738037E-1,-1.940115509E0,9.607995729E0
1.061119154E1,9.605674896E0,9.490264893E-1,-1.974394226E0,9.852302982E0
1.062120854E1,9.322763214E0,1.009201355E0,-2.247127075E0,9.642716496E0
1.063122454E1,8.373287659E0,1.078806610E0,-2.596949615E0,8.832888385E0
1.064124154E1,7.539072418E0,1.247206421E0,-3.158581696E0,8.268601763E0
1.065125854E1,7.015461273E0,1.488354950E0,-4.092190247E0,8.256992088E0
1.066127554E1,6.615193634E0,1.696272583E0,-5.325026550E0,8.659909656E0
